new_id,city,cc,country,region,subregion,lat,lon,North_America,Europe,LATAM,Africa,SE_Asia,Oceania,S_Asia,W_Asia,East_Asia,GDP,GDP_growth,GDP_per_cap_method1,GDP_per_cap_method2,Population,Population_growth_rate,Area_method2,Density_method1,HDD,CDD,TDD,HDI_country,HDI_2,Fuel_price,CO2_cap_QC,Target
AL0001,Tirana,AL,Albania,Europe,Europe other,41.3279457,19.8185323,0,1,0,0,0,0,0,0,0,8210.69942,-0.00721023,15290.0,42418.44922,536998,1.020030527,33.00761379,16268.91309,2929,1535,4464,0.7160999640000001,0.903752804,1.61,True,AL0001
AL0002,Korca,AL,Albania,Europe,Europe other,40.6158913,20.7772019,0,1,0,0,0,0,0,0,0,777.3799,-0.007210229,10365.06533,27893.44922,75000,1.0226123440000001,11.79609981,6358.033691,4746,640,5386,0.7160999640000001,0.88008374,1.61,False,AL0002
AL0003,Finiq,AL,Albania,Europe,Europe other,39.9069057,20.0592732,0,1,0,0,0,0,0,0,0,409.4200807,-0.007210224,10365.06533,22577.84766,39500,1.0226123440000001,323.24582430000004,122.1980209,1985,1888,3873,0.7160999640000001,0.8649879690000001,1.61,False,AL0003
AL0004,Dropolis,AL,Albania,Europe,Europe other,37.9673228,23.7066239,0,1,0,0,0,0,0,0,0,515.2,-0.007210219,22400.0,26655.0332,23000,0.997020495,1.509085106,15241.02246,1830,2127,3957,0.7160999640000001,0.864704847,1.61,False,AL0004
AM0001,Yerevan,AM,Armenia,Europe,Eastern Europe,40.1776121,44.5125849,0,1,0,0,0,0,0,0,0,8046.222140000001,0.0016320420000000002,7468.184648,38060.31641,1077400,0.996005723,96.49790881,11165.00879,8382,170,8552,0.7300926059999999,0.895872772,1.26,False,AM0001
AM0002,Gyumri,AM,Armenia,Europe,Eastern Europe,40.7851497,43.8429968,0,1,0,0,0,0,0,0,0,1090.354959,0.009683488,7468.184648,2287.668457,146000,0.9988728379999999,24.58579188,5938.38916,8382,170,8552,0.7300926059999999,0.49399998799999995,1.14,False,AM0002
AM0003,Vanadzor,AM,Armenia,Europe,Eastern Europe,40.8111917,44.4851995,0,1,0,0,0,0,0,0,0,643.7500485,0.030426052999999998,7468.184648,43714.49219,86199,0.9988728379999999,24.83060072,3471.4826659999994,8382,170,8552,0.7300926059999999,0.927618265,1.37,False,AM0003
AM0004,Ejmiatsin,AM,Armenia,Europe,Eastern Europe,40.1618404,44.2911153730601,0,1,0,0,0,0,0,0,0,430.1674357,-0.010040741,7468.184648,24957.30664,57600,0.9988728379999999,38.2300059,1506.669922,8382,170,8552,0.7300926059999999,0.853640974,1.26,False,AM0004
AM0005,Kapan,AM,Armenia,Europe,Eastern Europe,39.2075525,46.4048244,0,1,0,0,0,0,0,0,0,320.38512139999995,0.013726598000000001,7468.184648,10272.32715,42900,0.9988728379999999,17.70449447,2423.113525,4763,1673,6436,0.7300926059999999,0.74142772,0.73,False,AM0005
AM0006,Hrazdan,AM,Armenia,Europe,Eastern Europe,40.492981,44.7680002,0,1,0,0,0,0,0,0,0,313.66375519999997,-0.00431222,7468.184648,42019.29688,42000,0.9988728379999999,79.19118490000001,530.3620605000001,8382,170,8552,0.7300926059999999,0.930079103,1.26,False,AM0006
AM0007,Ashtarak,AM,Armenia,Europe,Eastern Europe,40.2938979,44.3642351,0,1,0,0,0,0,0,0,0,161.31278840000002,0.0016320420000000002,7468.184648,38060.31641,21600,0.9988728379999999,11.62002069,1858.860718,8382,170,8552,0.7300926059999999,0.895872772,1.26,False,AM0007
AM0008,Goris,AM,Armenia,Europe,Eastern Europe,39.5104569,46.3404961,0,1,0,0,0,0,0,0,0,153.7773901,-0.003385405,7468.184648,34629.05859,20591,0.9988728379999999,45.4801826,452.7466431,4763,1673,6436,0.7300926059999999,0.86945492,1.26,False,AM0008
AM0009,Artik,AM,Armenia,Europe,Eastern Europe,40.6198428,43.9707866,0,1,0,0,0,0,0,0,0,145.6296006,0.0016320420000000002,7468.184648,38060.31641,19500,0.9988728379999999,12.45901823,1565.1313480000001,8382,170,8552,0.7300926059999999,0.895872772,1.26,False,AM0009
AM0010,Spitak,AM,Armenia,Europe,Eastern Europe,40.830862,44.2729307,0,1,0,0,0,0,0,0,0,136.1972834,0.013804146000000002,7468.184648,32952.99609,18237,0.9988728379999999,13.45067221,1355.843018,8382,170,8552,0.7300926059999999,0.919804692,1.46,False,AM0010
AM0011,Dilijan,AM,Armenia,Europe,Eastern Europe,40.7397073,44.8661482,0,1,0,0,0,0,0,0,0,132.1868683,0.013390501,7468.184648,9133.428711,17700,0.9988728379999999,165.50400480000002,106.94605259999999,8382,170,8552,0.7300926059999999,0.75,1.05,False,AM0011
AM0012,Alaverdi,AM,Armenia,Europe,Eastern Europe,41.0958608,44.6459522,0,1,0,0,0,0,0,0,0,122.47822820000002,0.01280372,7468.184648,71148.90625,16400,0.9988728379999999,13.34424456,1228.994263,8382,170,8552,0.7300926059999999,0.9551668759999999,0.71,False,AM0012
AM0013,Paraqar,AM,Armenia,Europe,Eastern Europe,40.1638384,44.4010599,0,1,0,0,0,0,0,0,0,68.25920769,0.011896648999999999,7468.184648,55866.828129999994,9140,0.996005723,9.34447192,978.1184082000001,8382,170,8552,0.7300926059999999,0.9482165579999999,0.71,False,AM0013
AM0014,Tashir,AM,Armenia,Europe,Eastern Europe,41.1231053,44.2858082,0,1,0,0,0,0,0,0,0,64.97320644,-0.0029028640000000002,7468.184648,38284.99609,8700,0.9988728379999999,6.483768472,1341.8122560000002,8382,170,8552,0.7300926059999999,0.895872772,1.26,False,AM0014
AM0015,Aparan,AM,Armenia,Europe,Eastern Europe,40.5908411,44.3570829,0,1,0,0,0,0,0,0,0,48.54320021,-0.007210224,7468.184648,22577.84766,6500,0.9988728379999999,15.29484689,424.9797363,8382,170,8552,0.7300926059999999,0.8649879690000001,1.61,False,AM0015
AM0016,Vayk,AM,Armenia,Europe,Eastern Europe,39.6941603,45.4565123,0,1,0,0,0,0,0,0,0,44.06228943,-0.00721023,7468.184648,42418.44922,5900,0.9988728379999999,16.08399131,366.8243713,4640,1493,6133,0.7300926059999999,0.903752804,1.61,False,AM0016
AM0017,Tsakhkadzor,AM,Armenia,Europe,Eastern Europe,40.5316817,44.7234798,0,1,0,0,0,0,0,0,0,12.6959139,-0.00151546,7468.184648,30488.82813,1700,0.9988728379999999,5.325390727,319.2254028,8382,170,8552,0.7300926059999999,0.870629013,1.26,False,AM0017
AR0001,Buenos Aires,AR,Argentina,Latin America and the Caribbean,0,-34.6075615,-58.4370759,0,0,1,0,0,0,0,0,0,73722.591,-0.003057834,25500.0,26246.7207,2891082,1.012868136,115.5740078,25014.98438,1360,1457,2817,0.808304171,0.870629013,1.26,True,AR0001
AR0002,Cordoba,AR,Argentina,Latin America and the Caribbean,0,-31.417339,-64.1833189,0,0,1,0,0,0,0,0,0,17375.4995,-0.002039256,11500.0,41495.10938,1510913,1.007004555,248.412222,6082.28125,1730,1137,2867,0.808304171,0.8996881840000001,1.26,True,0
AR0003,Rosario,AR,Argentina,Latin America and the Caribbean,0,-32.9595003,-60.6615414,0,0,1,0,0,0,0,0,0,15985.856280000002,-0.001729114,13392.92,38686.73828,1193605,1.01252855,172.7152033,6910.827637,1484,1549,3033,0.808304171,0.895872772,1.26,False,0
AR0004,Salta,AR,Argentina,Latin America and the Caribbean,0,-24.7893822,-65.4101932,0,0,1,0,0,0,0,0,0,6984.1801,0.024162471,13392.92,22898.32031,521483,1.015437406,54.92940699,9493.694336,1380,1251,2631,0.808304171,0.80119586,1.16,False,0
AR0005,Santa Fe,AR,Argentina,Latin America and the Caribbean,0,-31.64727895,-60.6430356770138,0,0,1,0,0,0,0,0,0,13257.6449,0.035462752,33887.0,26562.57227,391231,1.028934025,415.2772618,942.0958862,1063,1947,3010,0.808304171,0.891991317,1.03,False,0
AR0006,San Miguel,AR,Argentina,Latin America and the Caribbean,0,-34.5403489,-58.715749,0,0,1,0,0,0,0,0,0,3698.990575,-0.00721023,13392.92,42418.44922,276190,1.010459194,40.81622474,6766.671875,1360,1457,2817,0.808304171,0.903752804,1.61,False,0
AR0007,Paraná,AR,Argentina,Latin America and the Caribbean,0,-31.7432606,-60.517197,0,0,1,0,0,0,0,0,0,3319.60933,-0.007210229,13392.92,27893.44922,247863,1.010459194,43.50772136,5696.98877,1209,1604,2813,0.808304171,0.88008374,1.61,False,0
AR0008,Godoy Cruz,AR,Argentina,Latin America and the Caribbean,0,-32.9252251,-68.8427993,0,0,1,0,0,0,0,0,0,2450.596323,0.06347824099999999,13392.92,4983.957031,182977,1.012542028,24.38090479,7504.930664,2088,1546,3634,0.808304171,0.663939893,0.86,False,0
AR0009,La Rioja,AR,Argentina,Latin America and the Caribbean,0,-29.412741,-66.8558794,0,0,1,0,0,0,0,0,0,2424.051555,-0.00721023,13392.92,42418.44922,180995,1.010459194,22.8878182,7907.918456999999,964,2459,3423,0.808304171,0.903752804,1.61,False,0
AR0010,Bariloche,AR,Argentina,Latin America and the Caribbean,0,-41.1334671,-71.3099935,0,0,1,0,0,0,0,0,0,1519.426774,-0.007210229,13392.92,27893.44922,113450,1.010459194,79.8862901,1420.143555,6305,8,6313,0.808304171,0.88008374,1.61,False,0
AR0011,Rafaela,AR,Argentina,Latin America and the Caribbean,0,-31.2526922,-61.4916757,0,0,1,0,0,0,0,0,0,1244.804949,-0.00444115,13392.92,37100.56641,92945,1.010459194,19.13030544,4858.521484000001,1063,1947,3010,0.808304171,0.8766503929999999,1.54,False,0
AR0012,Venado Tuerto,AR,Argentina,Latin America and the Caribbean,0,-33.745557,-61.969016,0,0,1,0,0,0,0,0,0,1023.647661,0.038566113,13392.92,25471.88281,76432,1.010459194,18.70068819,4087.122314,1694,1289,2983,0.808304171,0.86500001,1.14,False,0
AR0013,Rio Grande,AR,Argentina,Latin America and the Caribbean,0,-27.227064,-67.3785927,0,0,1,0,0,0,0,0,0,897.8345710000001,0.0016320420000000002,13392.92,38060.31641,67038,1.010459194,,,849,2649,3498,0.808304171,0.895872772,1.26,True,0
AR0014,Santo Tomé,AR,Argentina,Latin America and the Caribbean,0,-28.5497033,-56.0351418,0,0,1,0,0,0,0,0,0,885.7139784,-0.00721023,13392.92,42418.44922,66133,1.010459194,20.96659117,3154.208496,324,3235,3559,0.808304171,0.903752804,1.61,False,0
AR0015,Tafi Viejo,AR,Argentina,Latin America and the Caribbean,0,-26.74695145,-65.25422639347,0,0,1,0,0,0,0,0,0,755.4544384,0.010931433,13392.92,38970.91016,56407,1.015206842,22.22360571,2538.156982,787,2116,2903,0.808304171,0.827000022,1.26,False,0
AR0016,Viedma,AR,Argentina,Latin America and the Caribbean,0,-40.8085637,-62.9946591,0,0,1,0,0,0,0,0,0,706.9988539,-0.00044972,13392.92,36581.83203,52789,1.010459194,9.993978573,5282.080566,3242,670,3912,0.808304171,0.8996881840000001,1.26,False,0
AR0017,Chacabuco,AR,Argentina,Latin America and the Caribbean,0,-34.6420911,-60.4713079,0,0,1,0,0,0,0,0,0,652.2753828,-0.007210228000000001,13392.92,37567.08984,48703,1.010459194,15.20472429,3203.14917,2160,953,3113,0.808304171,0.898056567,1.61,False,0
AR0018,Alta Gracia,AR,Argentina,Latin America and the Caribbean,0,-27.5095304,-58.8264294,0,0,1,0,0,0,0,0,0,649.6369775000001,0.013804146000000002,13392.92,32952.99609,48506,1.013929114,19.28482472,2515.241943,221,3897,4118,0.808304171,0.8846613170000001,1.46,False,0
AR0019,"General Alvear, Mendoza",AR,Argentina,Latin America and the Caribbean,0,-34.975353,-67.6850956,0,0,1,0,0,0,0,0,0,621.8198827000001,0.003479738,13392.92,46739.15625,46429,1.010459194,15.40764842,3013.373535,2864,905,3769,0.808304171,0.918891907,1.68,False,0
AR0020,Villa Allende,AR,Argentina,Latin America and the Caribbean,0,-31.2936495,-64.2976568,0,0,1,0,0,0,0,0,0,380.01071210000003,-0.00044972,13392.92,36581.83203,28374,1.010459194,10.40305507,2727.468018,1730,1137,2867,0.808304171,0.8996881840000001,1.26,False,0
AR0021,Las Flores,AR,Argentina,Latin America and the Caribbean,0,-40.8192193,-63.0125322958027,0,0,1,0,0,0,0,0,0,319.70239330000004,0.013895476,13392.92,55768.4375,23871,1.010459194,6.138080228,3889.000977,3242,670,3912,0.808304171,0.9511953000000002,0.71,False,0
AR0022,Nogoyá,AR,Argentina,Latin America and the Caribbean,0,-32.3985573,-59.7877769,0,0,1,0,0,0,0,0,0,317.4389898,-0.007210233000000001,13392.92,22517.73438,23702,1.010459194,10.10714069,2345.074707,1209,1604,2813,0.808304171,0.8547992109999999,1.61,False,0
AR0023,Funes,AR,Argentina,Latin America and the Caribbean,0,-32.9168275,-60.8104918,0,0,1,0,0,0,0,0,0,315.0014784,0.004340393,13392.92,58202.90625,23520,1.010459194,7.729725601,3042.798828,1484,1549,3033,0.808304171,0.9329634309999999,1.43,False,0
AR0024,Mar Chiquita,AR,Argentina,Latin America and the Caribbean,0,-30.8152694,-62.9160217,0,0,1,0,0,0,0,0,0,284.98794469999996,0.013154278,13392.92,49898.28906,21279,1.010459194,,,1263,1603,2866,0.808304171,0.943252146,0.71,False,0
AR0025,Crespo,AR,Argentina,Latin America and the Caribbean,0,-32.0307825,-60.3062468,0,0,1,0,0,0,0,0,0,270.5771628,-0.004056062,13392.92,23507.74805,20203,1.010459194,6.802054965,2970.131836,1209,1604,2813,0.808304171,0.853640974,1.26,False,0
AR0026,Cosquín,AR,Argentina,Latin America and the Caribbean,0,-31.2436536,-64.4658829,0,0,1,0,0,0,0,0,0,260.5994374,0.0016320420000000002,13392.92,38060.31641,19458,1.010459194,8.24395667,2360.274414,1730,1137,2867,0.808304171,0.895872772,1.26,False,0
AR0027,General Viamonte,AR,Argentina,Latin America and the Caribbean,0,-38.0196043,-58.3555443,0,0,1,0,0,0,0,0,0,242.11720780000002,-0.00151546,13392.92,30488.82813,18078,1.010459194,314.856453,57.41664124,3060,628,3688,0.808304171,0.870629013,1.26,False,0
AR0028,Rivadavia,AR,Argentina,Latin America and the Caribbean,0,-31.5301673,-68.5943583,0,0,1,0,0,0,0,0,0,229.5948276,-0.007210219,13392.92,26655.0332,17143,1.011885243,5.778377487,2966.7497559999997,2055,1868,3923,0.808304171,0.864704847,1.61,False,0
AR0029,Tres Isletas,AR,Argentina,Latin America and the Caribbean,0,-26.3403491,-60.4313371,0,0,1,0,0,0,0,0,0,227.3582099,-0.0029028640000000002,13392.92,38284.99609,16976,1.010459194,6.138725166,2765.39502,294,4066,4360,0.808304171,0.895872772,1.26,False,0
AR0030,Daireaux,AR,Argentina,Latin America and the Caribbean,0,-36.6034231,-61.7477078,0,0,1,0,0,0,0,0,0,226.1930259,-0.00044972,13392.92,36581.83203,16889,1.010459194,7.2529094789999995,2328.582764,2945,854,3799,0.808304171,0.8996881840000001,1.26,False,0
AR0031,Carcarañá,AR,Argentina,Latin America and the Caribbean,0,-32.85635,-61.1487289,0,0,1,0,0,0,0,0,0,220.0724614,0.010627331,13392.92,40756.81641,16432,1.010459194,10.52334484,1561.4807130000002,1484,1549,3033,0.808304171,0.952495635,0.93,False,0
AR0032,Rosario del Tala,AR,Argentina,Latin America and the Caribbean,0,-32.3031087,-59.1453009486309,0,0,1,0,0,0,0,0,0,171.4427689,0.023748763,13392.92,38171.66797,12801,1.010459194,6.606669709,1937.5874019999999,1415,1479,2894,0.808304171,0.925528824,1.39,False,0
AR0033,Juana Koslay,AR,Argentina,Latin America and the Caribbean,0,-33.2820518,-66.2607307,0,0,1,0,0,0,0,0,0,166.96953359999998,0.004340393,13392.92,58202.90625,12467,1.010459194,13.64394334,913.7387695,1723,1237,2960,0.808304171,0.9329634309999999,1.43,False,0
AR0034,Guaminí,AR,Argentina,Latin America and the Caribbean,0,-37.0103274,-62.4219028,0,0,1,0,0,0,0,0,0,158.3846719,-0.001729114,13392.92,38686.73828,11826,1.010459194,11.18402185,1057.401367,2945,854,3799,0.808304171,0.895872772,1.26,True,0
AR0035,Carlos Tejedor,AR,Argentina,Latin America and the Caribbean,0,-35.391696,-62.4197891,0,0,1,0,0,0,0,0,0,154.9560844,0.01415957,13392.92,34762.35156,11570,1.010459194,13.40461232,863.1357422,1930,1216,3146,0.808304171,0.9150000209999999,1.4,False,0
AR0036,Armstrong,AR,Argentina,Latin America and the Caribbean,0,-32.7862663,-61.6035038,0,0,1,0,0,0,0,0,0,153.8042933,-0.00044972,13392.92,36581.83203,11484,1.010459194,10.44713464,1099.248779,1694,1289,2983,0.808304171,0.8996881840000001,1.26,False,0
AR0037,Capilla del Monte,AR,Argentina,Latin America and the Caribbean,0,-30.8572074,-64.5263198,0,0,1,0,0,0,0,0,0,151.0855305,0.012355371,13392.92,45579.94922,11281,1.010459194,42.77877581,263.70553590000003,1730,1137,2867,0.808304171,0.921408296,0.71,False,0
AR0038,Villa Elisa,AR,Argentina,Latin America and the Caribbean,0,-34.8513027,-58.0871492,0,0,1,0,0,0,0,0,0,148.8890916,0.024162474,13392.92,16681.42578,11117,1.010459194,7.170006143999999,1550.486816,2184,935,3119,0.808304171,0.808965743,1.16,False,0
AR0039,Mendiolaza,AR,Argentina,Latin America and the Caribbean,0,-31.2688068,-64.3037535,0,0,1,0,0,0,0,0,0,138.1747556,0.01538194,13392.92,63746.609379999994,10317,1.010459194,9.08421971,1135.705688,1730,1137,2867,0.808304171,0.952188134,0.71,False,0
AR0040,San Jorge,AR,Argentina,Latin America and the Caribbean,0,-46.33788415,-67.6512107925813,0,0,1,0,0,0,0,0,0,138.1747556,-0.010040741,13392.92,24957.30664,10317,1.010459194,,,3793,350,4143,0.808304171,0.853640974,1.26,False,0
AR0041,Totoras,AR,Argentina,Latin America and the Caribbean,0,-32.5842696,-61.1667932,0,0,1,0,0,0,0,0,0,137.8399326,-0.00151546,13392.92,30488.82813,10292,1.010459194,7.745498929,1328.7717289999998,1484,1549,3033,0.808304171,0.870629013,1.26,False,0
AR0042,Malabrigo,AR,Argentina,Latin America and the Caribbean,0,-29.3489727,-59.9700882,0,0,1,0,0,0,0,0,0,134.5854531,0.004340393,13392.92,58202.90625,10049,1.010459194,11.23860159,894.1503905999999,1209,1604,2813,0.808304171,0.9329634309999999,1.43,False,0
AR0043,"General Alvear, Buenos Aires",AR,Argentina,Latin America and the Caribbean,0,-38.6839773,-62.2832133,0,0,1,0,0,0,0,0,0,131.41133100000002,-0.0029028640000000002,13392.92,38284.99609,9812,1.012833202,7.586996563,1293.2653810000002,2945,854,3799,0.808304171,0.895872772,1.26,False,0
AR0044,Tapalqué,AR,Argentina,Latin America and the Caribbean,0,-36.3563105,-60.025132,0,0,1,0,0,0,0,0,0,122.92021979999998,-0.004056062,13392.92,23507.74805,9178,1.010459194,8.153128286,1125.7028810000002,3470,453,3923,0.808304171,0.853640974,1.26,False,0
AR0045,Salliqueló,AR,Argentina,Latin America and the Caribbean,0,-36.7515346,-62.9590523,0,0,1,0,0,0,0,0,0,115.76840049999998,-0.00044972,13392.92,36581.83203,8644,1.010459194,7.698357519,1122.836914,2608,1114,3722,0.808304171,0.8996881840000001,1.26,False,0
AR0046,Monte Vera,AR,Argentina,Latin America and the Caribbean,0,-31.5168246,-60.6758788,0,0,1,0,0,0,0,0,0,110.9469493,-0.007210229,13392.92,22069.99805,8284,1.010459194,6.303255742999999,1314.241455,1063,1947,3010,0.808304171,0.859402001,1.61,False,0
AR0047,Villa General Belgrano,AR,Argentina,Latin America and the Caribbean,0,-34.7011701,-58.3713932,0,0,1,0,0,0,0,0,0,110.5853404,0.06877266900000001,13392.92,7969.660645,8257,1.010459194,0.93152825,8863.928711,1360,1457,2817,0.808304171,0.884230375,0.97,False,0
AR0048,La Cumbre,AR,Argentina,Latin America and the Caribbean,0,-30.9804737,-64.5063513,0,0,1,0,0,0,0,0,0,103.9424521,-0.00044972,13392.92,36581.83203,7761,1.010459194,,,1730,1137,2867,0.808304171,0.8996881840000001,1.26,False,0
AR0049,María Grande,AR,Argentina,Latin America and the Caribbean,0,-31.6647721,-59.9021723,0,0,1,0,0,0,0,0,0,103.0451265,0.01870972,13392.92,35444.21875,7694,1.010459194,5.771580938,1333.083618,1209,1604,2813,0.808304171,0.915188551,1.39,False,0
AR0050,Rio Primero,AR,Argentina,Latin America and the Caribbean,0,-31.3333588,-63.6192464,0,0,1,0,0,0,0,0,0,98.96028588,0.012587761000000001,13392.92,55481.16406,7389,1.010459194,8.014161855,921.9928589,1589,1288,2877,0.808304171,0.9511953000000002,0.71,False,0
AR0051,Cruz Alta,AR,Argentina,Latin America and the Caribbean,0,-33.0070866,-61.8129022,0,0,1,0,0,0,0,0,0,96.429024,-0.0027859890000000004,13392.92,29330.11914,7200,1.010459194,5.905453511,1219.212036,1694,1289,2983,0.808304171,0.8922847509999999,1.26,False,0
AR0052,Arias,AR,Argentina,Latin America and the Caribbean,0,-33.6422087,-62.4038412,0,0,1,0,0,0,0,0,0,94.754909,-0.0054857180000000005,13392.92,5240.771484000001,7075,1.010459194,7.110196863,995.0498047,1694,1289,2983,0.808304171,0.7429999709999999,0.83,False,0
AR0053,Libertador San Martín,AR,Argentina,Latin America and the Caribbean,0,-32.0763499,-60.4647762,0,0,1,0,0,0,0,0,0,87.6566614,-0.00721023,13392.92,42418.44922,6545,1.010459194,9.04135558,723.895874,1209,1604,2813,0.808304171,0.903752804,1.61,False,0
AR0054,Gobernador Maciá,AR,Argentina,Latin America and the Caribbean,0,-32.172363,-59.3989855,0,0,1,0,0,0,0,0,0,84.45575352,-0.00044972,13392.92,36581.83203,6306,1.010459194,4.23480087,1489.0900880000002,1415,1479,2894,0.808304171,0.8996881840000001,1.26,False,0
AR0055,Monte Buey,AR,Argentina,Latin America and the Caribbean,0,-32.9196989,-62.4559926,0,0,1,0,0,0,0,0,0,84.1745022,-0.003057834,13392.92,26246.7207,6285,1.010459194,9.573753043,656.4823607999999,1694,1289,2983,0.808304171,0.870629013,1.26,False,0
AR0056,Valle Hermoso,AR,Argentina,Latin America and the Caribbean,0,-38.1206846,-61.7992915678428,0,0,1,0,0,0,0,0,0,83.73253584,0.031234411,13392.92,28139.11914,6252,1.010459194,282.6241473,22.12125206,2945,854,3799,0.808304171,0.9010000229999999,1.22,False,0
AR0057,Correa,AR,Argentina,Latin America and the Caribbean,0,-32.8459899,-61.2517053,0,0,1,0,0,0,0,0,0,77.70572184,0.006291178000000001,13392.92,22916.24023,5802,1.010459194,6.06417605,956.7664185000001,1484,1549,3033,0.808304171,0.853640974,1.26,False,0
AR0058,Chañar Ladeado,AR,Argentina,Latin America and the Caribbean,0,-33.3260249,-62.0354767,0,0,1,0,0,0,0,0,0,75.52267588,-0.00721023,13392.92,42418.44922,5639,1.010459194,8.331670355,676.8150635,1694,1289,2983,0.808304171,0.903752804,1.61,False,0
AR0059,Camilo Aldao,AR,Argentina,Latin America and the Caribbean,0,-33.1279701,-62.0943081,0,0,1,0,0,0,0,0,0,69.60300524,0.013390501,13392.92,9133.428711,5197,1.010459194,8.320645798,624.5909424,1694,1289,2983,0.808304171,0.75,1.05,False,0
AR0060,Yala,AR,Argentina,Latin America and the Caribbean,0,-24.1213159,-65.4017625,0,0,1,0,0,0,0,0,0,64.43333812,0.0016320420000000002,13392.92,38060.31641,4811,1.010459194,183.75454440000001,26.18166542,993,1801,2794,0.808304171,0.895872772,1.26,False,0
AR0061,Murphy,AR,Argentina,Latin America and the Caribbean,0,-33.6423625,-61.8584358,0,0,1,0,0,0,0,0,0,50.8261314,0.021190174,13392.92,6088.227051,3795,1.010459194,4.402321225,862.0452270999999,1694,1289,2983,0.808304171,0.6949543359999999,0.86,False,0
AR0062,Arteaga,AR,Argentina,Latin America and the Caribbean,0,-33.0899169,-61.7922016,0,0,1,0,0,0,0,0,0,44.61181652,0.006209556,13392.92,11533.35449,3331,1.010459194,3.5478096260000003,938.8891602,1694,1289,2983,0.808304171,0.7768199440000001,0.92,False,0
AR0063,Los Surgentes,AR,Argentina,Latin America and the Caribbean,0,-32.9851182,-62.0218635,0,0,1,0,0,0,0,0,0,37.4332114,0.009146205,13392.92,33465.57422,2795,1.010459194,4.152054594,673.1607056,1694,1289,2983,0.808304171,0.880225241,1.45,False,0
AR0064,Pascanas,AR,Argentina,Latin America and the Caribbean,0,-33.1245696,-63.040206,0,0,1,0,0,0,0,0,0,37.21892468,-0.007210222,13392.92,40719.50391,2779,1.010459194,6.362396588999999,436.78509519999994,1694,1289,2983,0.808304171,0.9053605790000001,1.61,False,0
AR0065,Winifreda,AR,Argentina,Latin America and the Caribbean,0,-36.2275482,-64.233507,0,0,1,0,0,0,0,0,0,37.17874592,-0.00044972,13392.92,36581.83203,2776,1.010459194,5.027786928,552.1315917999999,2608,1114,3722,0.808304171,0.8996881840000001,1.26,False,0
AR0066,Llambi Campbell,AR,Argentina,Latin America and the Caribbean,0,-31.184039,-60.7458791,0,0,1,0,0,0,0,0,0,33.79033716,-0.001729114,13392.92,38686.73828,2523,1.010459194,3.632012875,694.6561279,1063,1947,3010,0.808304171,0.895872772,1.26,False,0
AR0067,Herrera,AR,Argentina,Latin America and the Caribbean,0,-28.483831,-63.0695473,0,0,1,0,0,0,0,0,0,33.4823,0.037678085,13392.92,29346.81445,2500,1.010459194,2.143199418,1166.4803470000002,804,2656,3460,0.808304171,0.76700002,1.54,False,0
AR0068,Caseros,AR,Argentina,Latin America and the Caribbean,0,-34.6073659,-58.566131,0,0,1,0,0,0,0,0,0,31.32603988,-0.00151546,13392.92,30488.82813,2339,1.010459194,0.271289371,8621.790039,1360,1457,2817,0.808304171,0.870629013,1.26,False,0
AR0069,San Carlos Sud,AR,Argentina,Latin America and the Caribbean,0,-31.7562538,-61.1011424,0,0,1,0,0,0,0,0,0,28.15191784,-0.00044972,13392.92,36581.83203,2102,1.010459194,3.588438281,585.7701416,1063,1947,3010,0.808304171,0.8996881840000001,1.26,False,0
AR0070,Los Molinos,AR,Argentina,Latin America and the Caribbean,0,-33.1023458,-61.3259257,0,0,1,0,0,0,0,0,0,25.714406399999998,-0.00721023,13392.92,42418.44922,1920,1.010459194,5.277728843999999,363.7928467,1484,1549,3033,0.808304171,0.903752804,1.61,False,0
AR0071,Potrero de los Funes,AR,Argentina,Latin America and the Caribbean,0,-33.2155539,-66.2285178,0,0,1,0,0,0,0,0,0,22.74117816,0.001487252,13392.92,29492.128910000003,1698,1.010459194,5.749320807999999,295.33923339999996,1723,1237,2960,0.808304171,0.89201504,1.39,False,0
AR0072,Villa Pehuenia,AR,Argentina,Latin America and the Caribbean,0,-38.8808423,-71.1738831,0,0,1,0,0,0,0,0,0,21.57599412,-0.007210225,13392.92,36639.55859,1611,1.010459194,0.880397167,1829.855957,6305,8,6313,0.808304171,0.893636942,1.61,False,0
AR0073,Los Reartes,AR,Argentina,Latin America and the Caribbean,0,-31.9207755,-64.5769542,0,0,1,0,0,0,0,0,0,19.09830392,-0.00044972,13392.92,36581.83203,1426,1.010459194,21.26158891,67.06930542,1268,1714,2982,0.808304171,0.8996881840000001,1.26,False,0
AR0074,Los Cocos,AR,Argentina,Latin America and the Caribbean,0,-30.9371809,-64.4933257,0,0,1,0,0,0,0,0,0,16.6741854,-0.00721023,13392.92,38552.9375,1245,1.010459194,,,1730,1137,2867,0.808304171,0.897857606,1.61,False,0
AR0075,Emilia,AR,Argentina,Latin America and the Caribbean,0,-31.0589654,-60.7450309,0,0,1,0,0,0,0,0,0,13.593813800000001,-0.007210228000000001,13392.92,37567.08984,1015,1.010459194,1.4722104969999998,689.4394531,1063,1947,3010,0.808304171,0.898056567,1.61,False,0
AR0076,Uranga,AR,Argentina,Latin America and the Caribbean,0,-33.2637885,-60.7059965,0,0,1,0,0,0,0,0,0,12.41523684,-0.00721023,13392.92,42418.44922,927,1.010459194,1.853879267,500.0325623,1484,1549,3033,0.808304171,0.903752804,1.61,False,0
